"Name","Id","Description","Type","AssignmentsCount","AssignableScopesCount","AssignableScopesMG","AssignableScopes","DataRelated","RoleAssWriteCapable","Actions","NotActions","DataActions","NotDataActions"
"Project Babylon Data Reader","c8d896ba-346d-4f50-bc1d-7d1c84130446","The Microsoft.ProjectBabylon data reader can read catalog data objects. This role is in preview and subject to change.","Builtin","0","","","/","true","False","Microsoft.ProjectBabylon/accounts/read","","Microsoft.ProjectBabylon/accounts/data/read",""
"Project Babylon Data Source Administrator","05b7651b-dc44-475e-b74d-df3db49fae0f","The Microsoft.ProjectBabylon data source administrator can manage data sources and data scans. This role is in preview and subject to change.","Builtin","0","","","/","true","False","Microsoft.ProjectBabylon/accounts/read","","Microsoft.ProjectBabylon/accounts/scan/read; Microsoft.ProjectBabylon/accounts/scan/write",""
"Purview role 1 (Deprecated)","8a3c2885-9b38-4fd2-9d99-91af537c1347","Deprecated role.","Builtin","0","","","/","true","False","Microsoft.Purview/accounts/read","","Microsoft.Purview/accounts/data/read; Microsoft.Purview/accounts/data/write",""
"Purview role 2 (Deprecated)","200bba9e-f0c8-430f-892b-6f0794863803","Deprecated role.","Builtin","0","","","/","true","False","Microsoft.Purview/accounts/read","","Microsoft.Purview/accounts/scan/read; Microsoft.Purview/accounts/scan/write",""
"Purview role 3 (Deprecated)","ff100721-1b9d-43d8-af52-42b69c1272db","Deprecated role.","Builtin","0","","","/","true","False","Microsoft.Purview/accounts/read","","Microsoft.Purview/accounts/data/read",""
"Quota Request Operator","0e5f05e5-9ab9-446b-b98d-1e2157c94125","Read and create quota requests, get quota request status, and create support tickets.","Builtin","0","","","/","false","False","Microsoft.Capacity/resourceProviders/locations/serviceLimits/read; Microsoft.Capacity/resourceProviders/locations/serviceLimits/write; Microsoft.Capacity/resourceProviders/locations/serviceLimitsRequests/read; Microsoft.Capacity/register/action; Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","",""
"Reader","acdd72a7-3385-48ef-bd42-f606fba81ae7","View all resources, but does not allow you to make any changes.","Builtin","1","","","/","false","False","*/read","","",""
"Reader and Data Access","c12c1c16-33a1-487b-954d-41c89c60f349","Lets you view everything but will not let you delete or create a storage account or contained resource. It will also allow read/write access to all data contained in a storage account via access to storage account keys.","Builtin","0","","","/","false","False","Microsoft.Storage/storageAccounts/listKeys/action; Microsoft.Storage/storageAccounts/ListAccountSas/action; Microsoft.Storage/storageAccounts/read","","",""
"Redis Cache Contributor","e0f68234-74aa-48ed-b826-c38b57376e17","Lets you manage Redis caches, but not access to them.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Cache/register/action; Microsoft.Cache/redis/*; Microsoft.Insights/alertRules/*; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","",""
"Remote Rendering Administrator","3df8b902-2a6f-47c7-8cc5-360e9b272a7e","Provides user with conversion, manage session, rendering and diagnostics capabilities for Azure Remote Rendering","Builtin","0","","","/","true","False","","","Microsoft.MixedReality/RemoteRenderingAccounts/convert/action; Microsoft.MixedReality/RemoteRenderingAccounts/convert/read; Microsoft.MixedReality/RemoteRenderingAccounts/convert/delete; Microsoft.MixedReality/RemoteRenderingAccounts/managesessions/read; Microsoft.MixedReality/RemoteRenderingAccounts/managesessions/action; Microsoft.MixedReality/RemoteRenderingAccounts/managesessions/delete; Microsoft.MixedReality/RemoteRenderingAccounts/render/read; Microsoft.MixedReality/RemoteRenderingAccounts/diagnostic/read",""
"Remote Rendering Client","d39065c4-c120-43c9-ab0a-63eed9795f0a","Provides user with manage session, rendering and diagnostics capabilities for Azure Remote Rendering.","Builtin","0","","","/","true","False","","","Microsoft.MixedReality/RemoteRenderingAccounts/managesessions/read; Microsoft.MixedReality/RemoteRenderingAccounts/managesessions/action; Microsoft.MixedReality/RemoteRenderingAccounts/managesessions/delete; Microsoft.MixedReality/RemoteRenderingAccounts/render/read; Microsoft.MixedReality/RemoteRenderingAccounts/diagnostic/read",""
"Reservation Purchaser","f7b75c60-3036-4b75-91c3-6b41c27c1689","Lets you purchase reservations","Builtin","0","","","/","false","False","Microsoft.Resources/subscriptions/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Capacity/register/action; Microsoft.Compute/register/action; Microsoft.SQL/register/action; Microsoft.Consumption/register/action; Microsoft.Capacity/catalogs/read; Microsoft.Authorization/roleAssignments/read; Microsoft.Consumption/reservationRecommendations/read; Microsoft.Support/supporttickets/write","","",""
"Resource Policy Contributor","36243c78-bf99-498c-9df9-86d9f8d28608","Users with rights to create/modify resource policy, create support ticket and read resources/hierarchy.","Builtin","0","","","/","false","False","*/read; Microsoft.Authorization/policyassignments/*; Microsoft.Authorization/policydefinitions/*; Microsoft.Authorization/policyexemptions/*; Microsoft.Authorization/policysetdefinitions/*; Microsoft.PolicyInsights/*; Microsoft.Support/*","","",""
"Scheduler Job Collections Contributor","188a0f2f-5c9e-469b-ae67-2aa5ce574b94","Lets you manage Scheduler job collections, but not access to them.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Scheduler/jobcollections/*; Microsoft.Support/*","","",""
"Schema Registry Contributor (Preview)","5dffeca3-4936-4216-b2bc-10343a5abb25","Read, write, and delete Schema Registry groups and schemas.","Builtin","0","","","/","true","False","Microsoft.EventHub/namespaces/schemagroups/*","","Microsoft.EventHub/namespaces/schemas/*",""
"Schema Registry Reader (Preview)","2c56ea50-c6b3-40a6-83c0-9d98858bc7d2","Read and list Schema Registry groups and schemas.","Builtin","0","","","/","true","False","Microsoft.EventHub/namespaces/schemagroups/read","","Microsoft.EventHub/namespaces/schemas/read",""
"Search Index Data Contributor","8ebe5a00-799e-43f5-93ac-243d3dce84a7","Grants full access to Azure Cognitive Search index data.","Builtin","0","","","/","true","False","","","Microsoft.Search/searchServices/indexes/documents/*",""
"Search Index Data Reader","1407120a-92aa-4202-b7e9-c0e197c71c8f","Grants read access to Azure Cognitive Search index data.","Builtin","0","","","/","true","False","","","Microsoft.Search/searchServices/indexes/documents/read",""
"Search Service Contributor","7ca78c08-252a-4471-8644-bb5ff32d4ba0","Lets you manage Search services, but not access to them.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Search/searchServices/*; Microsoft.Support/*","","",""
"Security Admin","fb1c8493-542b-48eb-b624-b4c8fea62acd","Security Admin Role","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Authorization/policyAssignments/*; Microsoft.Authorization/policyDefinitions/*; Microsoft.Authorization/policyExemptions/*; Microsoft.Authorization/policySetDefinitions/*; Microsoft.Insights/alertRules/*; Microsoft.Management/managementGroups/read; Microsoft.operationalInsights/workspaces/*/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Security/*; Microsoft.IoTSecurity/*; Microsoft.Support/*","","",""
"Security Assessment Contributor","612c2aa1-cb24-443b-ac28-3ab7272de6f5","Lets you push assessments to Security Center","Builtin","0","","","/","false","False","Microsoft.Security/assessments/write","","",""
"Security Detonation Chamber Publisher","352470b3-6a9c-4686-b503-35deb827e500","Allowed to publish and modify platforms, workflows and toolsets to Security Detonation Chamber","Builtin","0","","","/","true","False","","","Microsoft.SecurityDetonation/chambers/platforms/read; Microsoft.SecurityDetonation/chambers/platforms/write; Microsoft.SecurityDetonation/chambers/platforms/delete; Microsoft.SecurityDetonation/chambers/platforms/metadata/read; Microsoft.SecurityDetonation/chambers/workflows/read; Microsoft.SecurityDetonation/chambers/workflows/write; Microsoft.SecurityDetonation/chambers/workflows/delete; Microsoft.SecurityDetonation/chambers/workflows/metadata/read; Microsoft.SecurityDetonation/chambers/toolsets/read; Microsoft.SecurityDetonation/chambers/toolsets/write; Microsoft.SecurityDetonation/chambers/toolsets/delete; Microsoft.SecurityDetonation/chambers/toolsets/metadata/read; Microsoft.SecurityDetonation/chambers/publishRequests/read; Microsoft.SecurityDetonation/chambers/publishRequests/cancel/action",""
"Security Detonation Chamber Reader","28241645-39f8-410b-ad48-87863e2951d5","Allowed to query submission info and files from Security Detonation Chamber","Builtin","0","","","/","true","False","","","Microsoft.SecurityDetonation/chambers/submissions/read; Microsoft.SecurityDetonation/chambers/submissions/files/read",""
"Security Detonation Chamber Submission Manager","a37b566d-3efa-4beb-a2f2-698963fa42ce","Allowed to create and manage submissions to Security Detonation Chamber","Builtin","0","","","/","true","False","","","Microsoft.SecurityDetonation/chambers/submissions/delete; Microsoft.SecurityDetonation/chambers/submissions/write; Microsoft.SecurityDetonation/chambers/submissions/read; Microsoft.SecurityDetonation/chambers/submissions/files/read; Microsoft.SecurityDetonation/chambers/submissions/accesskeyview/read; Microsoft.SecurityDetonation/chambers/submissions/adminview/read; Microsoft.SecurityDetonation/chambers/submissions/analystview/read; Microsoft.SecurityDetonation/chambers/submissions/publicview/read; Microsoft.SecurityDetonation/chambers/platforms/metadata/read; Microsoft.SecurityDetonation/chambers/workflows/metadata/read; Microsoft.SecurityDetonation/chambers/toolsets/metadata/read",""
"Security Detonation Chamber Submitter","0b555d9b-b4a7-4f43-b330-627f0e5be8f0","Allowed to create submissions to Security Detonation Chamber","Builtin","0","","","/","true","False","","","Microsoft.SecurityDetonation/chambers/submissions/delete; Microsoft.SecurityDetonation/chambers/submissions/write; Microsoft.SecurityDetonation/chambers/submissions/read; Microsoft.SecurityDetonation/chambers/submissions/files/read; Microsoft.SecurityDetonation/chambers/submissions/accesskeyview/read; Microsoft.SecurityDetonation/chambers/platforms/metadata/read; Microsoft.SecurityDetonation/chambers/workflows/metadata/read; Microsoft.SecurityDetonation/chambers/toolsets/metadata/read",""
"Security Manager (Legacy)","e3d13bf0-dd5a-482e-ba6b-9b8433878d10","This is a legacy role. Please use Security Administrator instead","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.ClassicCompute/*/read; Microsoft.ClassicCompute/virtualMachines/*/write; Microsoft.ClassicNetwork/*/read; Microsoft.Insights/alertRules/*; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Security/*; Microsoft.Support/*","","",""
"Security Reader","39bc4728-0917-49c7-9d2c-d95423bc2eb4","Security Reader Role","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/read; Microsoft.operationalInsights/workspaces/*/read; Microsoft.Resources/deployments/*/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Security/*/read; Microsoft.IoTSecurity/*/read; Microsoft.Support/*/read; Microsoft.Security/iotDefenderSettings/packageDownloads/action; Microsoft.Security/iotDefenderSettings/downloadManagerActivation/action; Microsoft.Security/iotSensors/downloadResetPassword/action; Microsoft.IoTSecurity/defenderSettings/packageDownloads/action; Microsoft.IoTSecurity/defenderSettings/downloadManagerActivation/action; Microsoft.Management/managementGroups/read","","",""
"Services Hub Operator","82200a5b-e217-47a5-b665-6d8765ee745b","Services Hub Operator allows you to perform all read, write, and deletion operations related to Services Hub Connectors.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Resources/deployments/*; Microsoft.ServicesHub/connectors/write; Microsoft.ServicesHub/connectors/read; Microsoft.ServicesHub/connectors/delete; Microsoft.ServicesHub/connectors/checkAssessmentEntitlement/action; Microsoft.ServicesHub/supportOfferingEntitlement/read; Microsoft.ServicesHub/workspaces/read","","",""
"SignalR AccessKey Reader","04165923-9d83-45d5-8227-78b77b0a687e","Read SignalR Service Access Keys","Builtin","0","","","/","false","False","Microsoft.SignalRService/*/read; Microsoft.SignalRService/SignalR/listkeys/action; Microsoft.Authorization/*/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","",""
"SignalR App Server","420fcaa2-552c-430f-98ca-3264be4806c7","Lets your app server access SignalR Service with AAD auth options.","Builtin","0","","","/","true","False","","","Microsoft.SignalRService/SignalR/auth/accessKey/action; Microsoft.SignalRService/SignalR/serverConnection/write; Microsoft.SignalRService/SignalR/clientConnection/write",""
"SignalR REST API Owner","fd53cd77-2268-407a-8f46-7e7863d0f521","Full access to Azure SignalR Service REST APIs","Builtin","0","","","/","true","False","","","Microsoft.SignalRService/SignalR/auth/clientToken/action; Microsoft.SignalRService/SignalR/hub/send/action; Microsoft.SignalRService/SignalR/group/send/action; Microsoft.SignalRService/SignalR/group/read; Microsoft.SignalRService/SignalR/group/write; Microsoft.SignalRService/SignalR/clientConnection/send/action; Microsoft.SignalRService/SignalR/clientConnection/read; Microsoft.SignalRService/SignalR/clientConnection/write; Microsoft.SignalRService/SignalR/user/send/action; Microsoft.SignalRService/SignalR/user/read; Microsoft.SignalRService/SignalR/user/write",""
"SignalR REST API Reader","ddde6b66-c0df-4114-a159-3618637b3035","Read-only access to Azure SignalR Service REST APIs","Builtin","0","","","/","true","False","","","Microsoft.SignalRService/SignalR/group/read; Microsoft.SignalRService/SignalR/clientConnection/read; Microsoft.SignalRService/SignalR/user/read",""
"SignalR Service Owner","7e4f1700-ea5a-4f59-8f37-079cfe29dce3","Full access to Azure SignalR Service REST APIs","Builtin","0","","","/","true","False","","","Microsoft.SignalRService/SignalR/auth/accessKey/action; Microsoft.SignalRService/SignalR/auth/clientToken/action; Microsoft.SignalRService/SignalR/hub/send/action; Microsoft.SignalRService/SignalR/group/send/action; Microsoft.SignalRService/SignalR/group/read; Microsoft.SignalRService/SignalR/group/write; Microsoft.SignalRService/SignalR/clientConnection/send/action; Microsoft.SignalRService/SignalR/clientConnection/read; Microsoft.SignalRService/SignalR/clientConnection/write; Microsoft.SignalRService/SignalR/serverConnection/write; Microsoft.SignalRService/SignalR/user/send/action; Microsoft.SignalRService/SignalR/user/read; Microsoft.SignalRService/SignalR/user/write",""
"SignalR/Web PubSub Contributor","8cf5e20a-e4b2-4e9d-b3a1-5ceb692c2761","Create, Read, Update, and Delete SignalR service resources","Builtin","0","","","/","false","False","Microsoft.SignalRService/*; Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Resources/deployments/*; Microsoft.Support/*","","",""
"Site Recovery Contributor","6670b86e-a3f7-4917-ac9b-5d6ab1be4567","Lets you manage Site Recovery service except vault creation and role assignment","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Network/virtualNetworks/read; Microsoft.RecoveryServices/locations/allocatedStamp/read; Microsoft.RecoveryServices/locations/allocateStamp/action; Microsoft.RecoveryServices/Vaults/certificates/write; Microsoft.RecoveryServices/Vaults/extendedInformation/*; Microsoft.RecoveryServices/Vaults/read; Microsoft.RecoveryServices/Vaults/refreshContainers/read; Microsoft.RecoveryServices/Vaults/registeredIdentities/*; Microsoft.RecoveryServices/vaults/replicationAlertSettings/*; Microsoft.RecoveryServices/vaults/replicationEvents/read; Microsoft.RecoveryServices/vaults/replicationFabrics/*; Microsoft.RecoveryServices/vaults/replicationJobs/*; Microsoft.RecoveryServices/vaults/replicationPolicies/*; Microsoft.RecoveryServices/vaults/replicationRecoveryPlans/*; Microsoft.RecoveryServices/vaults/replicationVaultSettings/*; Microsoft.RecoveryServices/Vaults/storageConfig/*; Microsoft.RecoveryServices/Vaults/tokenInfo/read; Microsoft.RecoveryServices/Vaults/usages/read; Microsoft.RecoveryServices/Vaults/vaultTokens/read; Microsoft.RecoveryServices/Vaults/monitoringAlerts/*; Microsoft.RecoveryServices/Vaults/monitoringConfigurations/notificationConfiguration/read; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Storage/storageAccounts/read; Microsoft.RecoveryServices/vaults/replicationOperationStatus/read; Microsoft.Support/*","","",""
"Site Recovery Operator","494ae006-db33-4328-bf46-533a6560a3ca","Lets you failover and failback but not perform other Site Recovery management operations","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Network/virtualNetworks/read; Microsoft.RecoveryServices/locations/allocatedStamp/read; Microsoft.RecoveryServices/locations/allocateStamp/action; Microsoft.RecoveryServices/Vaults/extendedInformation/read; Microsoft.RecoveryServices/Vaults/read; Microsoft.RecoveryServices/Vaults/refreshContainers/read; Microsoft.RecoveryServices/Vaults/registeredIdentities/operationResults/read; Microsoft.RecoveryServices/Vaults/registeredIdentities/read; Microsoft.RecoveryServices/vaults/replicationAlertSettings/read; Microsoft.RecoveryServices/vaults/replicationEvents/read; Microsoft.RecoveryServices/vaults/replicationFabrics/checkConsistency/action; Microsoft.RecoveryServices/vaults/replicationFabrics/read; Microsoft.RecoveryServices/vaults/replicationFabrics/reassociateGateway/action; Microsoft.RecoveryServices/vaults/replicationFabrics/renewcertificate/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationNetworks/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationNetworks/replicationNetworkMappings/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectableItems/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/applyRecoveryPoint/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/failoverCommit/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/plannedFailover/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/recoveryPoints/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/repairReplication/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/reProtect/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/switchprotection/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/testFailover/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/testFailoverCleanup/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/unplannedFailover/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/updateMobilityService/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectionContainerMappings/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationRecoveryServicesProviders/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationRecoveryServicesProviders/refreshProvider/action; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationStorageClassifications/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationStorageClassifications/replicationStorageClassificationMappings/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationvCenters/read; Microsoft.RecoveryServices/vaults/replicationJobs/*; Microsoft.RecoveryServices/vaults/replicationPolicies/read; Microsoft.RecoveryServices/vaults/replicationRecoveryPlans/failoverCommit/action; Microsoft.RecoveryServices/vaults/replicationRecoveryPlans/plannedFailover/action; Microsoft.RecoveryServices/vaults/replicationRecoveryPlans/read; Microsoft.RecoveryServices/vaults/replicationRecoveryPlans/reProtect/action; Microsoft.RecoveryServices/vaults/replicationRecoveryPlans/testFailover/action; Microsoft.RecoveryServices/vaults/replicationRecoveryPlans/testFailoverCleanup/action; Microsoft.RecoveryServices/vaults/replicationRecoveryPlans/unplannedFailover/action; Microsoft.RecoveryServices/vaults/replicationVaultSettings/read; Microsoft.RecoveryServices/Vaults/monitoringAlerts/*; Microsoft.RecoveryServices/Vaults/monitoringConfigurations/notificationConfiguration/read; Microsoft.RecoveryServices/Vaults/storageConfig/read; Microsoft.RecoveryServices/Vaults/tokenInfo/read; Microsoft.RecoveryServices/Vaults/usages/read; Microsoft.RecoveryServices/Vaults/vaultTokens/read; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Storage/storageAccounts/read; Microsoft.Support/*","","",""
"Site Recovery Reader","dbaa88c4-0c30-4179-9fb3-46319faa6149","Lets you view Site Recovery status but not perform other management operations","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.RecoveryServices/locations/allocatedStamp/read; Microsoft.RecoveryServices/Vaults/extendedInformation/read; Microsoft.RecoveryServices/Vaults/monitoringAlerts/read; Microsoft.RecoveryServices/Vaults/monitoringConfigurations/notificationConfiguration/read; Microsoft.RecoveryServices/Vaults/read; Microsoft.RecoveryServices/Vaults/refreshContainers/read; Microsoft.RecoveryServices/Vaults/registeredIdentities/operationResults/read; Microsoft.RecoveryServices/Vaults/registeredIdentities/read; Microsoft.RecoveryServices/vaults/replicationAlertSettings/read; Microsoft.RecoveryServices/vaults/replicationEvents/read; Microsoft.RecoveryServices/vaults/replicationFabrics/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationNetworks/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationNetworks/replicationNetworkMappings/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectableItems/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems/recoveryPoints/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectionContainerMappings/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationRecoveryServicesProviders/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationStorageClassifications/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationStorageClassifications/replicationStorageClassificationMappings/read; Microsoft.RecoveryServices/vaults/replicationFabrics/replicationvCenters/read; Microsoft.RecoveryServices/vaults/replicationJobs/read; Microsoft.RecoveryServices/vaults/replicationPolicies/read; Microsoft.RecoveryServices/vaults/replicationRecoveryPlans/read; Microsoft.RecoveryServices/vaults/replicationVaultSettings/read; Microsoft.RecoveryServices/Vaults/storageConfig/read; Microsoft.RecoveryServices/Vaults/tokenInfo/read; Microsoft.RecoveryServices/Vaults/usages/read; Microsoft.RecoveryServices/Vaults/vaultTokens/read; Microsoft.Support/*","","",""
"Spatial Anchors Account Contributor","8bbe83f1-e2a6-4df7-8cb4-4e04d4e5c827","Lets you manage spatial anchors in your account, but not delete them","Builtin","0","","","/","true","False","","","Microsoft.MixedReality/SpatialAnchorsAccounts/create/action; Microsoft.MixedReality/SpatialAnchorsAccounts/discovery/read; Microsoft.MixedReality/SpatialAnchorsAccounts/properties/read; Microsoft.MixedReality/SpatialAnchorsAccounts/query/read; Microsoft.MixedReality/SpatialAnchorsAccounts/submitdiag/read; Microsoft.MixedReality/SpatialAnchorsAccounts/write",""
"Spatial Anchors Account Owner","70bbe301-9835-447d-afdd-19eb3167307c","Lets you manage spatial anchors in your account, including deleting them","Builtin","0","","","/","true","False","","","Microsoft.MixedReality/SpatialAnchorsAccounts/create/action; Microsoft.MixedReality/SpatialAnchorsAccounts/delete; Microsoft.MixedReality/SpatialAnchorsAccounts/discovery/read; Microsoft.MixedReality/SpatialAnchorsAccounts/properties/read; Microsoft.MixedReality/SpatialAnchorsAccounts/query/read; Microsoft.MixedReality/SpatialAnchorsAccounts/submitdiag/read; Microsoft.MixedReality/SpatialAnchorsAccounts/write",""
"Spatial Anchors Account Reader","5d51204f-eb77-4b1c-b86a-2ec626c49413","Lets you locate and read properties of spatial anchors in your account","Builtin","0","","","/","true","False","","","Microsoft.MixedReality/SpatialAnchorsAccounts/discovery/read; Microsoft.MixedReality/SpatialAnchorsAccounts/properties/read; Microsoft.MixedReality/SpatialAnchorsAccounts/query/read; Microsoft.MixedReality/SpatialAnchorsAccounts/submitdiag/read",""
"SQL DB Contributor","9b7fa17d-e63e-47b0-bb0a-15c516ac86ec","Lets you manage SQL databases, but not access to them. Also, you can't manage their security-related policies or their parent SQL servers.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Sql/locations/*/read; Microsoft.Sql/servers/databases/*; Microsoft.Sql/servers/read; Microsoft.Support/*; Microsoft.Insights/metrics/read; Microsoft.Insights/metricDefinitions/read","Microsoft.Sql/servers/databases/ledgerDigestUploads/write; Microsoft.Sql/servers/databases/ledgerDigestUploads/disable/action; Microsoft.Sql/managedInstances/databases/currentSensitivityLabels/*; Microsoft.Sql/managedInstances/databases/recommendedSensitivityLabels/*; Microsoft.Sql/managedInstances/databases/schemas/tables/columns/sensitivityLabels/*; Microsoft.Sql/managedInstances/databases/securityAlertPolicies/*; Microsoft.Sql/managedInstances/databases/sensitivityLabels/*; Microsoft.Sql/managedInstances/databases/vulnerabilityAssessments/*; Microsoft.Sql/managedInstances/securityAlertPolicies/*; Microsoft.Sql/managedInstances/vulnerabilityAssessments/*; Microsoft.Sql/servers/databases/auditingSettings/*; Microsoft.Sql/servers/databases/auditRecords/read; Microsoft.Sql/servers/databases/currentSensitivityLabels/*; Microsoft.Sql/servers/databases/dataMaskingPolicies/*; Microsoft.Sql/servers/databases/extendedAuditingSettings/*; Microsoft.Sql/servers/databases/recommendedSensitivityLabels/*; Microsoft.Sql/servers/databases/schemas/tables/columns/sensitivityLabels/*; Microsoft.Sql/servers/databases/securityAlertPolicies/*; Microsoft.Sql/servers/databases/securityMetrics/*; Microsoft.Sql/servers/databases/sensitivityLabels/*; Microsoft.Sql/servers/databases/vulnerabilityAssessments/*; Microsoft.Sql/servers/databases/vulnerabilityAssessmentScans/*; Microsoft.Sql/servers/databases/vulnerabilityAssessmentSettings/*; Microsoft.Sql/servers/vulnerabilityAssessments/*","",""
"SQL Managed Instance Contributor","4939a1f6-9ae0-4e48-a1e0-f2cbe897382d","Lets you manage SQL Managed Instances and required network configuration, but can’t give access to others.","Builtin","0","","","/","false","False","Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Network/networkSecurityGroups/*; Microsoft.Network/routeTables/*; Microsoft.Sql/locations/*/read; Microsoft.Sql/locations/instanceFailoverGroups/*; Microsoft.Sql/managedInstances/*; Microsoft.Support/*; Microsoft.Network/virtualNetworks/subnets/*; Microsoft.Network/virtualNetworks/*; Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Insights/metrics/read; Microsoft.Insights/metricDefinitions/read","Microsoft.Sql/managedInstances/azureADOnlyAuthentications/delete; Microsoft.Sql/managedInstances/azureADOnlyAuthentications/write","",""
