"Type","ScopeMGLevel","Scope","ScopeId","PolicyDisplayName","PolicyDefinitionName","PolicyDefinitionId","PolicyEffect","PolicyCategory","UniqueAssignments","UsedInPolicySetsCount","UsedInPolicySet4CSV","CreatedOn","CreatedBy","UpdatedOn","UpdatedBy"
"BuiltIn","","","","Storage account containing the container with activity logs must be encrypted with BYOK","fbb99e8e-e444-4da0-9ff1-75c92f5a85b2","/providers/microsoft.authorization/policydefinitions/fbb99e8e-e444-4da0-9ff1-75c92f5a85b2","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Monitoring","0","3","[Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6); CIS Microsoft Azure Foundations Benchmark v1.1.0 (/providers/microsoft.authorization/policysetdefinitions/1a5bb27d-173f-493e-9568-eb56638dde4d); CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c)","","","",""
"BuiltIn","","","","Configure Azure Cognitive Search services to use private DNS zones","fbc14a67-53e4-4932-abcc-2049c6706009","/providers/microsoft.authorization/policydefinitions/fbc14a67-53e4-4932-abcc-2049c6706009","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Search","0","1","Configure Azure PaaS services to use private DNS zones (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/deploy-private-dns-zones)","","","",""
"BuiltIn","","","","[Preview]: ChangeTracking extension should be installed on your Linux Arc machine","fc47609f-4d9b-4aed-806b-446816cc63a3","/providers/microsoft.authorization/policydefinitions/fc47609f-4d9b-4aed-806b-446816cc63a3","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Security Center","0","0","","","","",""
"BuiltIn","","","","Virtual machines and virtual machine scale sets should have encryption at host enabled","fc4d8e41-e223-45ea-9bf5-eada37891d87","/providers/microsoft.authorization/policydefinitions/fc4d8e41-e223-45ea-9bf5-eada37891d87","Default: Audit; Allowed: Audit,Deny,Disabled","Compute","0","6","[Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)","","","",""
"BuiltIn","","","","[Preview]: All Internet traffic should be routed via your deployed Azure Firewall","fc5e4038-4584-4632-8c85-c0448d374b2c","/providers/microsoft.authorization/policydefinitions/fc5e4038-4584-4632-8c85-c0448d374b2c","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Network","0","9","[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92); [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)","","","",""
"BuiltIn","","","","Linux machines should meet requirements for the Azure compute security baseline","fc9b3da7-8347-4380-8e70-0a0361d8dedd","/providers/microsoft.authorization/policydefinitions/fc9b3da7-8347-4380-8e70-0a0361d8dedd","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Guest Configuration","0","7","Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)","","","",""
"BuiltIn","","","","[Deprecated]: Show audit results from Windows VMs configurations in 'Security Options - Microsoft Network Client'","fcbc55c9-f25a-4e55-a6cb-33acb3be778b","/providers/microsoft.authorization/policydefinitions/fcbc55c9-f25a-4e55-a6cb-33acb3be778b","Fixed: auditIfNotExists","Guest Configuration","0","1","[Deprecated]: Audit Windows VMs that do not match Azure compute security baseline settings (/providers/microsoft.authorization/policysetdefinitions/d618d658-b2d0-410e-9e2e-bfbfd04d09fa)","","","",""
"BuiltIn","","","","Configure Arc-enabled machines running SQL Server to have SQL Server extension installed.","fd2d1a6e-6d95-4df2-ad00-504bf0273406","/providers/microsoft.authorization/policydefinitions/fd2d1a6e-6d95-4df2-ad00-504bf0273406","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","SQL","0","0","","","","",""
"BuiltIn","","","","Public network access should be disabled for MariaDB servers","fdccbe47-f3e3-4213-ad5d-ea459b2fa077","/providers/microsoft.authorization/policydefinitions/fdccbe47-f3e3-4213-ad5d-ea459b2fa077","Default: Audit; Allowed: Audit,Disabled","SQL","0","10","[Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b); [Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); New Zealand ISM Restricted (/providers/microsoft.authorization/policysetdefinitions/d1a462af-7e6d-4901-98ac-61570b4ed22a); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)","","","",""
"BuiltIn","","","","CORS should not allow every domain to access your FHIR Service","fe1c9040-c46a-4e81-9aea-c7850fbb3aa6","/providers/microsoft.authorization/policydefinitions/fe1c9040-c46a-4e81-9aea-c7850fbb3aa6","Default: audit; Allowed: audit,disabled","Healthcare APIs","0","0","","","","",""
"BuiltIn","","","","Cognitive Services accounts should use a managed identity","fe3fd216-4f83-4fc1-8984-2bbec80a3418","/providers/microsoft.authorization/policydefinitions/fe3fd216-4f83-4fc1-8984-2bbec80a3418","Default: Audit; Allowed: Audit,Deny,Disabled","Cognitive Services","0","0","","","","",""
"BuiltIn","","","","Stream Analytics job should connect to trusted inputs and outputs","fe8684d6-3c5b-45c0-a08b-fa92653c2e1c","/providers/microsoft.authorization/policydefinitions/fe8684d6-3c5b-45c0-a08b-fa92653c2e1c","Default: Audit; Allowed: Deny,Disabled,Audit","Stream Analytics","0","0","","","","",""
"BuiltIn","","","","Kubernetes cluster containers should only use allowed images","febd0533-8e55-448f-b837-bd0e06f16469","/providers/microsoft.authorization/policydefinitions/febd0533-8e55-448f-b837-bd0e06f16469","Default: deny; Allowed: audit,deny,disabled","Kubernetes","0","7","[Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)","","","",""
"BuiltIn","","","","[Deprecated]: Show audit results from Linux VMs that do not have the specified applications installed","fee5cb2b-9d9b-410e-afe3-2902d90d0004","/providers/microsoft.authorization/policydefinitions/fee5cb2b-9d9b-410e-afe3-2902d90d0004","Fixed: auditIfNotExists","Guest Configuration","0","1","[Deprecated]: Audit Linux VMs that do not have the specified applications installed (/providers/microsoft.authorization/policysetdefinitions/c937dcb4-4398-4b39-8d63-4a6be432252e)","","","",""
"BuiltIn","","","","SQL databases should have vulnerability findings resolved","feedbf84-6b99-488c-acc2-71c829aa5ffc","/providers/microsoft.authorization/policydefinitions/feedbf84-6b99-488c-acc2-71c829aa5ffc","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Security Center","0","20","[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92); [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b); [Deprecated]: DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133); [Preview]: Australian Government ISM PROTECTED (/providers/microsoft.authorization/policysetdefinitions/27272c0b-c225-4cc3-b8b0-f2534b093077); [Preview]: Motion Picture Association of America (MPAA) (/providers/microsoft.authorization/policysetdefinitions/92646f03-e39d-47a9-9e24-58d60ef49af8); [Preview]: SWIFT CSP-CSCF v2020 (/providers/microsoft.authorization/policysetdefinitions/3e0c67fc-8c7c-406c-89bd-6b6bdc986a22); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); Canada Federal PBMM (/providers/microsoft.authorization/policysetdefinitions/4c4a5f27-de81-430b-b4e5-9cbd50595a87); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab); IRS1075 September 2016 (/providers/microsoft.authorization/policysetdefinitions/105e0327-6175-4eb2-9af4-1fba43bdb39d); ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2); New Zealand ISM Restricted (/providers/microsoft.authorization/policysetdefinitions/d1a462af-7e6d-4901-98ac-61570b4ed22a); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f); PCI v3.2.1:2018 (/providers/microsoft.authorization/policysetdefinitions/496eeda9-8f2f-4d5e-8dfd-204f0a92ed41); UK OFFICIAL and UK NHS (/providers/microsoft.authorization/policysetdefinitions/3937f550-eedd-4639-9c5e-294358be442e)","","","",""
"BuiltIn","","","","Container registries should have repository scoped access token disabled.","ff05e24e-195c-447e-b322-5e90c9f9f366","/providers/microsoft.authorization/policydefinitions/ff05e24e-195c-447e-b322-5e90c9f9f366","Default: Audit; Allowed: Audit,Deny,Disabled","Container Registry","0","0","","","","",""
"BuiltIn","","","","Keys using elliptic curve cryptography should have the specified curve names","ff25f3c8-b739-4538-9d07-3d6d25cfb255","/providers/microsoft.authorization/policydefinitions/ff25f3c8-b739-4538-9d07-3d6d25cfb255","Default: Audit; Allowed: Audit,Deny,Disabled","Key Vault","0","1","CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de)","","","",""
"BuiltIn","","","","Deploy export to Log Analytics workspace for Azure Security Center data","ffb6f416-7bd2-4488-8828-56585fef2be9","/providers/microsoft.authorization/policydefinitions/ffb6f416-7bd2-4488-8828-56585fef2be9","Fixed: deployIfNotExists","Security Center","0","1","Deploy Microsoft Defender for Cloud configuration (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/deploy-mdfc-config)","","","",""
"BuiltIn","","","","Bot Service should have local authentication methods disabled","ffea632e-4e3a-4424-bf78-10e179bb2e1a","/providers/microsoft.authorization/policydefinitions/ffea632e-4e3a-4424-bf78-10e179bb2e1a","Default: Audit; Allowed: Audit,Deny,Disabled","Bot Service","0","0","","","","",""
"Custom","1","Mg","alz","AppService append enable https only setting to enforce https setting.","append-appservice-httpsonly","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/append-appservice-httpsonly","Default: Append; Allowed: Append,Disabled","App Service","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","AppService append sites with minimum TLS version to enforce.","append-appservice-latesttls","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/append-appservice-latesttls","Default: Append; Allowed: Append,Disabled","App Service","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","KeyVault SoftDelete should be enabled","append-kv-softdelete","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/append-kv-softdelete","Fixed: append","Key Vault","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Azure Cache for Redis Append and the enforcement that enableNonSslPort is disabled.","append-redis-disablenonsslport","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/append-redis-disablenonsslport","Default: Append; Allowed: Append,Disabled,Modify","Cache","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Azure Cache for Redis Append a specific min TLS version requirement and enforce TLS.","append-redis-sslenforcement","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/append-redis-sslenforcement","Default: Append; Allowed: Append,Disabled","Cache","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:58","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Control private endpoint connections to Azure Machine Learning","audit-machinelearning-privateendpointid","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/audit-machinelearning-privateendpointid","Default: Audit; Allowed: Audit,Deny,Disabled","Machine Learning","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","No child resources in Automation Account","deny-aa-child-resources","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-aa-child-resources","Default: Deny; Allowed: Audit,Deny,Disabled","Automation","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Application Gateway should be deployed with WAF enabled","deny-appgw-without-waf","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-appgw-without-waf","Default: Deny; Allowed: Audit,Deny,Disabled","Network","0","0","","3/10/2022 10:49:56","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","API App should only be accessible over HTTPS","deny-appserviceapiapp-http","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-appserviceapiapp-http","Default: Deny; Allowed: Audit,Disabled,Deny","App Service","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Function App should only be accessible over HTTPS","deny-appservicefunctionapp-http","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-appservicefunctionapp-http","Default: Deny; Allowed: Audit,Disabled,Deny","App Service","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:58","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Web Application should only be accessible over HTTPS","deny-appservicewebapp-http","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-appservicewebapp-http","Default: Deny; Allowed: Audit,Disabled,Deny","App Service","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:56","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deny public IPs for Databricks cluster","deny-databricks-nopublicip","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-databricks-nopublicip","Default: Deny; Allowed: Audit,Disabled,Deny","Databricks","0","0","","3/10/2022 10:49:56","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deny non-premium Databricks sku","deny-databricks-sku","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-databricks-sku","Default: Deny; Allowed: Audit,Disabled,Deny","Databricks","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deny Databricks workspaces without Vnet injection","deny-databricks-virtualnetwork","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-databricks-virtualnetwork","Default: Deny; Allowed: Audit,Disabled,Deny","Databricks","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deny AKS cluster creation in Azure Machine Learning","deny-machinelearning-aks","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-machinelearning-aks","Default: Deny; Allowed: Audit,Disabled,Deny","Machine Learning","0","0","","3/10/2022 10:49:56","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Enforce subnet connectivity for Azure Machine Learning compute clusters and compute instances","deny-machinelearning-compute-subnetid","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-machinelearning-compute-subnetid","Default: Deny; Allowed: Audit,Disabled,Deny","Machine Learning","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Limit allowed vm sizes for Azure Machine Learning compute clusters and compute instances","deny-machinelearning-compute-vmsize","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-machinelearning-compute-vmsize","Default: Deny; Allowed: Audit,Disabled,Deny","Budget","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deny public access of Azure Machine Learning clusters via SSH","deny-machinelearning-computecluster-remoteloginportpublicaccess","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-machinelearning-computecluster-remoteloginportpublicaccess","Default: Deny; Allowed: Audit,Disabled,Deny","Machine Learning","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
